id,Growth,Loss,Stable,Growth_cwci,Loss_cwci,Stable_cwci,Growth_discount,Loss_discount,Stable_discount
79842933,0.0050000000000000044,0.0050000000000000044,0.99,0.06916666666666671,0.06916666666666671,0.8616666666666666,0.4175,0.25,0.3325
79842933,0.0050000000000000044,0.0050000000000000044,0.99,0.15166666666666667,0.4241666666666667,0.4241666666666667,0.0,0.1,0.9
79842933,0.0050000000000000044,0.0050000000000000044,0.99,0.15166666666666667,0.4241666666666667,0.4241666666666667,0.4175,0.25,0.3325
79842933,0.4,0.3,0.3,0.06916666666666671,0.06916666666666671,0.8616666666666666,0.0,0.1,0.9
79842933,0.4,0.3,0.3,0.06916666666666671,0.06916666666666671,0.8616666666666666,0.4175,0.25,0.3325
79842933,0.4,0.3,0.3,0.15166666666666667,0.4241666666666667,0.4241666666666667,0.0,0.1,0.9
79842933,0.4,0.3,0.3,0.15166666666666667,0.4241666666666667,0.4241666666666667,0.4175,0.25,0.3325
94123684,0.0050000000000000044,0.0050000000000000044,0.99,0.05833333333333335,0.05833333333333335,0.8833333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333334
94123684,0.0050000000000000044,0.0050000000000000044,0.99,0.05833333333333335,0.05833333333333335,0.8833333333333333,0.22333333333333333,0.5038333333333334,0.2728333333333333
94123684,0.0050000000000000044,0.0050000000000000044,0.99,0.3475,0.30500000000000005,0.3475,0.08333333333333333,0.08333333333333333,0.8333333333333334
94123684,0.0050000000000000044,0.0050000000000000044,0.99,0.3475,0.30500000000000005,0.3475,0.22333333333333333,0.5038333333333334,0.2728333333333333
94123684,0.3,0.4,0.3,0.05833333333333335,0.05833333333333335,0.8833333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333334
94123684,0.3,0.4,0.3,0.05833333333333335,0.05833333333333335,0.8833333333333333,0.22333333333333333,0.5038333333333334,0.2728333333333333
94123684,0.3,0.4,0.3,0.3475,0.30500000000000005,0.3475,0.08333333333333333,0.08333333333333333,0.8333333333333334
94123684,0.3,0.4,0.3,0.3475,0.30500000000000005,0.3475,0.22333333333333333,0.5038333333333334,0.2728333333333333
89126486,0.0050000000000000044,0.99,0.0050000000000000044,0.09666666666666668,0.8066666666666666,0.09666666666666668,0.026666666666666665,0.8546666666666667,0.11866666666666667
89126486,0.0050000000000000044,0.99,0.0050000000000000044,0.09666666666666668,0.8066666666666666,0.09666666666666668,0.0,1.0,0.0
89126486,0.0050000000000000044,0.99,0.0050000000000000044,0.25,0.5,0.25,0.026666666666666665,0.8546666666666667,0.11866666666666667
89126486,0.0050000000000000044,0.99,0.0050000000000000044,0.25,0.5,0.25,0.0,1.0,0.0
89126486,0.0050000000000000044,0.99,0.0050000000000000044,0.09666666666666668,0.8066666666666666,0.09666666666666668,0.026666666666666665,0.8546666666666667,0.11866666666666667
89126486,0.0050000000000000044,0.99,0.0050000000000000044,0.09666666666666668,0.8066666666666666,0.09666666666666668,0.0,1.0,0.0
89126486,0.0050000000000000044,0.99,0.0050000000000000044,0.25,0.5,0.25,0.026666666666666665,0.8546666666666667,0.11866666666666667
89126486,0.0050000000000000044,0.99,0.0050000000000000044,0.25,0.5,0.25,0.0,1.0,0.0
54707156,0.0050000000000000044,0.0050000000000000044,0.99,0.14999999999999997,0.14999999999999997,0.7000000000000001,0.0,0.08,0.92
54707156,0.0050000000000000044,0.0050000000000000044,0.99,0.14999999999999997,0.14999999999999997,0.7000000000000001,0.08333333333333333,0.08333333333333333,0.8333333333333334
54707156,0.0050000000000000044,0.0050000000000000044,0.99,0.1975,0.1975,0.605,0.0,0.08,0.92
54707156,0.0050000000000000044,0.0050000000000000044,0.99,0.1975,0.1975,0.605,0.08333333333333333,0.08333333333333333,0.8333333333333334
54707156,0.0050000000000000044,0.0050000000000000044,0.99,0.14999999999999997,0.14999999999999997,0.7000000000000001,0.0,0.08,0.92
